id,target_credit_approval,company_name,sector,creation_year,number_employes,revenues_million,bankruptcy,debts,loan_before,partner_debts,financial_restrictions,purchase_past,purchase_mean_million,purchase_countdays,purchase_payments,purchase_frequency,interest_rate,right_payment
809,false,"Alico, Inc.",Farming/Seeds/Milling,1997,389,$6.24,false,true,true,false,true,true,$7.20,95,3,Monthly,1.6,true
810,false,Forum Merger Corporation,Business Services,2009,821,$175.75,true,true,false,true,false,false,$8.23,74,2,Never,3.7,false
811,true,Enterprise Products Partners L.P.,Natural Gas Distribution,2010,609,$338.14,true,true,false,false,true,true,$9.72,21,8,Often,1.4,true
812,true,"Windstream Holdings, Inc.",Telecommunications Equipment,2007,459,$116.21,true,true,false,true,false,false,$9.76,360,3,Once,2.0,true
813,false,"Verisk Analytics, Inc.",EDP Services,2004,519,$231.75,false,false,false,true,true,true,$9.86,325,3,Monthly,2.3,true
814,false,Capitala Finance Corp.,n/a,2006,475,$94.09,true,true,true,false,true,true,$6.21,88,6,Monthly,3.0,false
815,false,Harmony Merger Corp.,Oil & Gas Production,2006,327,$42.89,true,false,false,true,false,true,$9.47,158,7,Often,0.9,false
816,true,Intrexon Corporation,Biotechnology: Commercial Physical & Biological Resarch,1986,40,$92.78,false,false,false,false,true,false,$0.02,108,11,Daily,4.6,false
817,false,Resource Capital Corp.,Real Estate Investment Trusts,2008,554,$183.59,true,false,true,true,true,true,$8.07,156,12,Seldom,2.2,false
818,false,Solar Capital Ltd.,n/a,1985,338,$45.73,false,false,false,true,false,false,$2.61,148,11,Once,5.0,false
819,true,Exelon Corporation,Power Generation,1999,256,$113.35,false,false,true,true,false,false,$9.11,191,2,Weekly,2.9,false
820,true,"MFA Financial, Inc.",Real Estate Investment Trusts,1985,779,$432.02,true,false,false,false,true,true,$4.62,242,12,Weekly,4.8,true
821,false,Fortress Investment Group LLC,Investment Managers,1989,529,$392.51,true,false,true,false,false,true,$8.95,137,10,Never,3.6,true
822,true,"Perma-Pipe International Holdings, Inc.",Pollution Control Equipment,2006,635,$454.01,true,true,false,true,false,false,$2.15,67,9,Once,4.5,true
823,false,Louisiana-Pacific Corporation,Forest Products,2003,503,$32.22,false,true,false,false,false,false,$4.18,71,9,Weekly,0.3,false
824,true,Norfolk Souther Corporation,Railroads,2011,624,$373.72,true,true,false,false,false,true,$7.13,175,9,Never,1.2,true
825,true,Navios Maritime Midstream Partners LP,n/a,2007,800,$495.17,false,false,true,true,true,true,$5.33,29,4,Never,2.8,false
826,true,"New York & Company, Inc.",Clothing/Shoe/Accessory Stores,1993,892,$73.89,true,true,true,false,true,true,$9.36,243,6,Daily,1.6,true
827,false,Panhandle Royalty Company,Oil & Gas Production,1996,239,$470.64,false,false,true,false,true,false,$8.26,5,8,Seldom,2.0,false
828,false,Entergy Corporation,Electric Utilities: Central,2009,448,$94.38,false,true,true,false,true,false,$6.90,48,1,Seldom,1.8,false
829,true,CMS Energy Corporation,Power Generation,2002,752,$271.00,false,true,false,true,false,true,$2.90,29,10,Never,3.5,true
830,true,Brightcove Inc.,EDP Services,1993,472,$234.22,true,true,false,true,false,false,$6.47,30,12,Weekly,4.8,false
831,true,Weyerhaeuser Company,Real Estate Investment Trusts,1995,967,$46.74,false,true,true,true,true,false,$5.29,277,8,Often,2.8,true
832,false,X-Links Silver Shares Covered Call ETN,Investment Bankers/Brokers/Service,2002,498,$311.09,true,false,true,true,true,false,$1.11,317,6,Weekly,3.3,false
833,true,First Trust Mid Cap Value AlphaDEX Fund,n/a,2009,828,$393.41,true,true,false,true,true,true,$0.24,276,1,Weekly,2.3,false
834,false,PLx Pharma Inc.,Major Pharmaceuticals,1996,11,$80.33,false,false,true,false,true,false,$4.84,126,7,Seldom,3.0,false
835,true,People&#39;s Utah Bancorp,Major Banks,1999,796,$187.95,true,true,true,true,false,true,$2.18,323,7,Never,4.5,true
836,true,"Cohen & Steers MLP Income and Energy Opportunity Fund, Inc.",n/a,1993,473,$129.23,true,false,false,false,true,false,$7.12,243,3,Often,4.1,false
837,true,"CIRCOR International, Inc.",Metal Fabrications,1983,245,$295.66,true,false,true,false,false,false,$6.97,207,9,Often,1.2,true
838,true,Approach Resources Inc.,Oil & Gas Production,2009,234,$122.62,false,false,true,false,false,false,$6.48,144,6,Often,3.1,true
839,true,"Nuveen California Municipal Value Fund, Inc.",n/a,1997,904,$66.33,false,false,true,false,false,false,$5.77,252,3,Monthly,1.5,true
840,true,"Townsquare Media, Inc.",Broadcasting,2003,176,$212.31,true,true,false,false,true,true,$1.19,39,10,Seldom,1.2,true
841,false,"Tactile Systems Technology, Inc.",Medical/Dental Instruments,1987,104,$438.30,true,true,true,false,true,true,$6.46,104,9,Never,1.4,true
842,false,DCP Midstream LP,Natural Gas Distribution,2006,219,$431.52,false,false,true,false,false,false,$8.64,1,8,Monthly,1.1,false
843,true,MB Financial Inc.,Major Banks,1991,302,$62.54,false,true,false,false,false,true,$9.20,277,1,Never,3.9,false
844,true,"Comstock Holding Companies, Inc.",Homebuilding,1996,805,$404.52,true,false,false,false,false,true,$7.54,340,11,Weekly,0.3,false
845,true,Pacific Special Acquisition Corp.,Business Services,1989,443,$429.77,false,false,true,true,true,false,$5.33,285,2,Weekly,2.9,false
846,false,"NRG Yield, Inc.",Electric Utilities: Central,1993,522,$416.08,false,false,true,true,true,true,$7.40,101,12,Daily,1.4,true
847,false,"Rennova Health, Inc.",Precision Instruments,2006,924,$239.14,true,true,false,true,false,false,$0.72,44,6,Seldom,2.9,true
848,true,"OpGen, Inc.",Medical Specialities,1993,877,$412.20,false,false,true,true,false,false,$1.18,58,7,Yearly,3.5,true
849,false,"BGC Partners, Inc.",Investment Bankers/Brokers/Service,2001,815,$3.60,true,false,true,false,true,true,$2.74,51,10,Yearly,3.8,true
850,false,Reading International Inc,Movies/Entertainment,2000,321,$227.78,false,true,false,false,true,true,$7.74,326,9,Seldom,4.3,false
851,false,"Beazer Homes USA, Inc.",Homebuilding,1997,45,$384.46,true,true,false,false,false,true,$8.46,329,6,Often,3.4,false
852,false,1st Constitution Bancorp (NJ),Savings Institutions,2004,82,$141.81,false,false,false,true,false,true,$5.73,61,2,Never,2.1,false
853,true,North Atlantic Drilling Ltd.,Oil & Gas Production,2006,15,$14.48,false,true,true,true,true,true,$9.31,71,5,Once,3.5,false
854,true,Solar Senior Capital Ltd.,n/a,1969,300,$217.65,true,true,false,false,true,false,$6.90,96,9,Yearly,3.3,false
855,false,"Red Hat, Inc.","Computer Software: Programming, Data Processing",1985,669,$308.87,true,false,false,false,false,false,$9.69,231,10,Often,3.4,true
856,true,"Qorvo, Inc.",Semiconductors,1999,167,$316.01,true,true,true,true,false,true,$3.68,38,3,Monthly,1.8,true
857,false,Kamada Ltd.,Major Pharmaceuticals,1990,552,$330.88,true,true,true,true,true,true,$3.97,308,1,Often,0.6,true
858,false,Cenovus Energy Inc,Oil & Gas Production,1989,963,$321.37,false,false,false,true,true,true,$8.30,241,10,Seldom,0.4,true
859,true,Chemours Company (The),Major Chemicals,1997,249,$185.14,true,false,true,false,false,false,$9.83,234,12,Daily,3.7,true
860,true,"TriNet Group, Inc.",Business Services,1995,916,$268.84,true,false,false,true,true,true,$6.48,224,12,Monthly,3.7,false
861,true,Blackrock Florida Municipal 2020 Term Trust,n/a,2003,95,$18.85,false,false,true,false,true,true,$7.06,118,1,Once,3.4,false
862,false,"Stein Mart, Inc.",Clothing/Shoe/Accessory Stores,1994,182,$222.76,true,true,true,false,true,false,$1.41,21,6,Daily,1.0,false
863,false,Cohen & Steers Quality Income Realty Fund Inc,n/a,2008,985,$237.28,false,false,true,false,false,false,$2.77,314,6,Once,4.1,true
864,false,Green Dot Corporation,Finance: Consumer Services,1984,42,$397.39,false,true,false,true,false,false,$9.67,219,10,Monthly,1.2,true
865,true,Stifel Financial Corporation,Investment Bankers/Brokers/Service,1993,286,$210.35,false,false,true,true,true,false,$1.71,303,4,Daily,4.8,false
866,true,"DineEquity, Inc",Restaurants,2011,494,$11.12,false,false,true,true,true,false,$9.07,340,4,Once,2.0,false
867,true,Nuveen Quality Municipal Income Fund,n/a,2003,489,$118.23,false,true,true,false,true,false,$7.48,311,1,Often,1.8,false
868,false,JetBlue Airways Corporation,Air Freight/Delivery Services,2007,866,$222.68,false,true,true,true,false,true,$8.98,196,10,Never,0.1,false
869,false,First Trust/Aberdeen Emerging Opportunity Fund,n/a,1999,82,$7.59,true,true,true,true,true,true,$2.23,2,9,Daily,4.2,true
870,true,"Veritone, Inc.",EDP Services,1994,410,$4.25,true,true,true,false,true,true,$0.28,266,8,Monthly,2.6,true
871,true,Nuveen AMT-Free Municipal Value Fund,n/a,1997,155,$247.91,true,false,false,false,false,false,$3.89,69,12,Once,4.3,true
872,false,"Bridge Bancorp, Inc.",Major Banks,2006,675,$138.08,true,false,true,false,true,true,$7.74,119,4,Once,0.5,false
873,true,"Meridian Waste Solutions, Inc",Miscellaneous,1997,119,$477.87,false,false,false,false,false,true,$8.06,295,9,Weekly,4.8,true
874,false,"SEACOR Holdings, Inc.",Marine Transportation,1992,526,$221.45,false,false,true,false,false,true,$2.20,216,6,Often,1.7,false
875,false,Portland General Electric Company,Electric Utilities: Central,1994,393,$297.37,true,true,false,true,false,true,$3.10,95,3,Monthly,1.2,true
876,true,Cemex S.A.B. de C.V.,Building Materials,1991,261,$395.82,true,false,true,true,false,false,$7.44,60,12,Monthly,3.4,true
877,true,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",Real Estate Investment Trusts,1997,171,$181.07,true,false,false,false,false,true,$8.57,267,10,Weekly,4.5,true
878,false,Occidental Petroleum Corporation,Oil & Gas Production,1995,975,$25.06,true,true,true,true,false,false,$1.16,340,2,Weekly,0.2,true
879,true,Arthur J. Gallagher & Co.,Specialty Insurers,1994,380,$396.71,true,false,true,true,true,false,$0.47,233,9,Monthly,4.7,true
880,false,Eltek Ltd.,Electrical Products,1997,765,$173.30,false,false,true,true,false,true,$9.62,297,8,Often,4.4,true
881,true,"AmTrust Financial Services, Inc.",n/a,2011,940,$252.12,false,false,false,false,true,true,$9.76,118,2,Weekly,1.6,false
882,true,Enel Generacion Chile S.A.,Electric Utilities: Central,2000,178,$245.78,true,true,false,false,true,false,$1.21,126,7,Never,2.0,true
883,true,"PDL BioPharma, Inc.",Biotechnology: Biological Products (No Diagnostic Substances),1986,530,$218.43,false,true,false,true,false,false,$5.03,345,2,Never,1.8,false
884,true,"OraSure Technologies, Inc.",Medical/Dental Instruments,2001,981,$405.01,true,true,true,false,false,true,$6.56,168,1,Once,1.5,true
885,false,"Bankrate, Inc.",EDP Services,1997,231,$36.60,true,true,true,true,false,true,$5.62,309,5,Daily,1.1,false
886,true,BlackRock Municipal Income Investment Trust,n/a,1966,688,$332.09,false,false,true,true,false,true,$3.07,20,9,Yearly,3.4,false
887,false,Dataram Corporation,Electronic Components,1996,420,$23.17,true,false,false,false,true,false,$5.02,165,9,Yearly,2.2,false
888,false,GigaMedia Limited,"Computer Software: Programming, Data Processing",2009,974,$475.59,false,true,true,true,true,true,$3.26,39,1,Monthly,1.9,true
889,true,Air Lease Corporation,Diversified Commercial Services,1997,997,$238.67,false,false,false,true,true,true,$3.75,237,6,Weekly,2.7,true
890,false,CIM Commercial Trust Corporation,Real Estate Investment Trusts,1992,266,$255.99,false,false,true,false,true,true,$3.59,273,9,Daily,1.5,true
891,false,Quorum Health Corporation,Hospital/Nursing Management,2010,777,$322.63,true,false,true,false,true,false,$2.37,12,3,Never,0.5,false
892,false,Park-Ohio Holdings Corp.,Industrial Specialties,1964,701,$89.77,true,true,false,false,false,true,$8.74,230,4,Weekly,2.9,true
893,true,Silver Run Acquisition Corporation II,Business Services,1992,951,$260.18,false,true,false,false,true,true,$2.38,133,3,Monthly,0.6,true
894,true,Asbury Automotive Group Inc,Automotive Aftermarket,1993,426,$423.83,true,false,true,false,true,false,$3.91,231,8,Once,0.5,false
895,true,Psychemedics Corporation,Medical Specialities,2003,258,$432.80,false,true,false,true,false,false,$5.93,252,5,Never,0.1,false
896,false,"Mitcham Industries, Inc.",Diversified Commercial Services,1986,396,$491.34,true,true,true,true,false,true,$9.42,171,5,Once,2.6,false
897,true,New Media Investment Group Inc.,Newspapers/Magazines,2002,96,$369.41,false,true,false,true,false,true,$9.40,242,4,Never,1.0,true
898,true,"Cohu, Inc.",Electrical Products,1994,134,$171.70,true,true,true,false,false,false,$3.31,301,10,Yearly,3.4,true
899,false,"Hanwha Q CELLS Co., Ltd. ",Semiconductors,1988,363,$259.39,true,true,false,true,true,true,$0.83,62,6,Monthly,2.2,false
900,false,Vanguard Russell 2000 Value ETF,n/a,2007,914,$299.61,true,true,true,false,false,true,$9.87,221,10,Yearly,4.0,false
901,true,"Expedia, Inc.",Transportation Services,1997,648,$453.75,true,false,false,false,false,false,$1.65,40,1,Weekly,1.7,true
902,false,BP Prudhoe Bay Royalty Trust,Integrated oil Companies,2012,33,$260.73,false,true,true,true,false,false,$6.76,42,8,Weekly,4.5,false
903,true,JMP Group LLC,Investment Bankers/Brokers/Service,2003,978,$458.39,false,false,false,true,true,true,$0.62,331,9,Never,0.5,true
904,false,"Achaogen, Inc.",Major Pharmaceuticals,2004,252,$262.33,false,false,true,true,true,true,$5.85,177,3,Seldom,1.6,true
905,true,"Astec Industries, Inc.",Construction/Ag Equipment/Trucks,2006,359,$114.66,false,false,true,true,true,true,$8.21,346,3,Monthly,4.4,false
906,true,Mosaic Company (The),Agricultural Chemicals,2005,902,$293.10,false,false,false,false,true,false,$6.70,314,11,Yearly,4.2,true
907,false,Vornado Realty Trust,Real Estate Investment Trusts,1995,388,$398.94,false,true,true,true,false,false,$6.54,257,12,Never,4.3,true
908,false,PowerShares DWA Momentum & Low Volatility Rotation Portfolio,n/a,1997,603,$335.01,true,true,false,true,false,true,$8.07,57,2,Daily,1.7,true
909,false,TD Ameritrade Holding Corporation,Investment Bankers/Brokers/Service,2010,284,$467.09,false,false,false,true,false,false,$2.97,334,9,Weekly,4.3,true
910,true,"Tanger Factory Outlet Centers, Inc.",Real Estate Investment Trusts,2007,258,$488.09,false,true,false,true,true,true,$3.23,105,10,Weekly,4.5,true
911,false,Gabelli NextShares Trust,n/a,1998,155,$467.60,false,true,false,false,false,true,$2.15,51,10,Often,3.5,false
912,true,Navios Maritime Holdings Inc.,Marine Transportation,2009,527,$255.12,true,false,true,true,false,false,$6.90,33,6,Daily,2.7,false
913,true,Sunrun Inc.,Industrial Specialties,1989,400,$390.56,true,true,true,false,false,false,$8.50,221,2,Never,0.5,false
914,false,"Burlington Stores, Inc.",Department/Specialty Retail Stores,2008,948,$232.44,true,false,false,false,true,false,$3.04,20,10,Once,1.3,true
915,true,Blackrock Municipal 2020 Term Trust,n/a,2007,956,$130.81,true,true,true,true,true,false,$3.87,317,9,Weekly,0.1,true
916,true,Newell Brands Inc.,Plastic Products,2001,467,$325.30,false,true,true,true,true,false,$8.80,334,6,Monthly,3.3,false
917,false,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,Aerospace,1993,409,$337.61,false,false,false,false,false,true,$3.52,116,3,Seldom,3.7,false
918,true,Seaspan Corporation,n/a,2002,301,$94.90,true,true,false,false,true,false,$7.39,18,12,Monthly,3.5,true
919,true,DarioHealth Corp.,Medical/Dental Instruments,1998,909,$51.94,false,false,true,false,true,true,$0.67,287,4,Seldom,0.4,true
920,true,"Orbital ATK, Inc.",Military/Government/Technical,1999,773,$53.13,true,true,true,true,true,false,$4.63,37,8,Yearly,2.8,true
921,false,Emclaire Financial Corp,Major Banks,2011,232,$330.54,true,false,false,false,true,true,$3.35,97,3,Once,2.6,true
922,true,AT&T Inc.,Telecommunications Equipment,1997,718,$457.47,true,false,true,false,true,false,$7.73,328,7,Often,4.8,true
923,true,The Descartes Systems Group Inc.,Computer Software: Prepackaged Software,1997,879,$25.98,true,true,true,true,true,true,$9.78,53,5,Monthly,3.5,false
924,false,Gabelli NextShares Trust,n/a,2005,932,$143.51,false,true,false,true,false,true,$2.75,89,11,Monthly,3.7,true
925,true,Marlin Business Services Corp.,Major Banks,1997,632,$167.64,true,true,false,false,false,false,$9.32,151,6,Monthly,1.8,true
926,true,Alphabet Inc.,"Computer Software: Programming, Data Processing",2006,329,$324.71,false,true,false,false,false,false,$7.70,315,12,Weekly,4.7,true
927,true,Amdocs Limited,EDP Services,2008,103,$271.67,false,false,false,false,true,false,$4.09,300,7,Once,4.8,false
928,true,"GenMark Diagnostics, Inc.",Medical/Dental Instruments,2012,444,$487.37,true,false,false,true,true,true,$8.74,339,11,Daily,3.9,true
929,true,PowerShares Variable Rate Investment Grade Portfolio,n/a,1996,464,$301.02,false,false,false,true,false,true,$7.31,249,5,Seldom,0.9,true
930,false,"Dupont Fabros Technology, Inc.",n/a,1967,278,$212.67,true,true,false,false,true,false,$0.79,166,8,Daily,2.4,true
931,true,"Neustar, Inc.",Telecommunications Equipment,1992,442,$118.08,true,true,true,false,false,false,$1.92,101,12,Seldom,0.4,true
932,false,Ashford Hospitality Trust Inc,n/a,2002,681,$344.78,false,false,false,true,false,false,$4.25,318,5,Seldom,4.0,true
933,false,"JPMorgan China Region Fund, Inc.",n/a,1991,486,$215.09,true,true,false,true,true,false,$5.91,64,11,Once,0.3,false
934,false,NOW Inc.,Metal Fabrications,1993,769,$275.97,false,false,false,false,true,false,$8.73,260,4,Weekly,4.5,true
935,false,"CIRCOR International, Inc.",Metal Fabrications,1993,124,$180.09,false,true,false,false,true,false,$9.37,19,9,Once,3.7,false
936,false,"Ecology and Environment, Inc.",Military/Government/Technical,1996,162,$447.24,true,true,true,false,false,false,$4.83,121,5,Often,0.1,true
937,false,"NanoString Technologies, Inc.",Biotechnology: Biological Products (No Diagnostic Substances),1999,66,$253.43,false,true,false,false,true,true,$1.10,192,10,Often,4.5,true
938,true,Independence Holding Company,Life Insurance,1993,178,$273.36,true,false,false,true,true,true,$9.17,28,7,Never,0.5,true
939,true,"CSW Industrials, Inc.",Home Furnishings,1992,472,$11.87,false,true,false,false,true,false,$6.80,71,11,Once,1.1,false
940,true,Zion Oil & Gas Inc,Oil & Gas Production,2005,323,$345.00,true,false,false,false,false,true,$6.86,119,10,Yearly,0.0,false
941,true,"BWX Technologies, Inc.",Industrial Machinery/Components,1971,329,$166.48,true,true,true,false,true,true,$3.29,216,12,Often,0.8,true
942,false,Analogic Corporation,Electrical Products,1999,478,$494.27,true,true,true,false,true,true,$5.34,145,9,Once,3.2,true
943,false,Bright Horizons Family Solutions Inc.,Other Consumer Services,1993,628,$60.42,true,true,true,true,true,true,$5.52,132,11,Weekly,0.3,true
944,true,Yamana Gold Inc.,Precious Metals,2003,537,$300.43,false,false,true,true,false,true,$9.83,8,10,Monthly,0.1,false
945,true,Restaurant Brands International Inc.,Restaurants,1993,96,$357.92,false,true,true,false,false,true,$8.56,263,6,Once,0.1,false
946,true,Berkshire Hathaway Inc.,n/a,1966,262,$218.88,true,true,true,true,false,true,$7.00,318,10,Never,1.6,false
947,true,TopBuild Corp.,Engineering & Construction,2003,800,$250.68,true,true,false,true,true,false,$0.36,160,1,Weekly,0.5,false
948,true,"Mueller Industries, Inc.",Metal Fabrications,1992,118,$241.92,false,true,false,true,true,true,$8.42,36,4,Weekly,3.4,false
949,true,Reading International Inc,Movies/Entertainment,2008,482,$73.81,false,false,true,false,true,false,$7.96,187,1,Yearly,0.0,true
950,false,Dorian LPG Ltd.,Marine Transportation,1994,294,$394.56,false,false,false,true,true,false,$3.01,88,5,Yearly,1.4,false
951,false,Oxford Lane Capital Corp.,n/a,2004,726,$271.73,true,false,true,false,true,false,$4.24,290,10,Yearly,2.3,false
952,true,"Raymond James Financial, Inc.",Investment Bankers/Brokers/Service,2002,415,$409.62,false,true,false,false,true,false,$1.05,332,2,Monthly,2.5,true
953,false,"Digital Realty Trust, Inc.",Real Estate Investment Trusts,1997,818,$458.94,false,false,true,true,false,false,$9.28,60,7,Once,0.6,true
954,true,Eagle Point Credit Company Inc.,n/a,2003,472,$49.39,false,true,false,true,false,false,$7.86,292,10,Never,1.1,true
955,false,Hersha Hospitality Trust,Real Estate Investment Trusts,2012,193,$123.10,false,false,false,false,true,false,$5.31,273,8,Never,0.7,true
956,false,GGP Inc.,Real Estate Investment Trusts,1993,722,$493.83,true,true,true,false,false,false,$1.62,145,9,Weekly,2.0,true
957,false,Aegean Marine Petroleum Network Inc.,Oil Refining/Marketing,1999,898,$291.51,true,true,false,false,false,true,$3.25,351,9,Weekly,4.2,true
958,false,Dividend and Income Fund,n/a,1996,669,$178.14,true,false,true,true,true,true,$7.68,219,10,Once,4.1,false
959,false,Inphi Corporation,Semiconductors,2001,969,$141.70,true,true,true,false,true,false,$6.01,75,2,Never,4.6,true
960,true,"Flexion Therapeutics, Inc.",Major Pharmaceuticals,1991,726,$191.22,false,false,true,true,false,false,$4.33,41,11,Yearly,2.8,false
961,false,"XG Technology, Inc",Telecommunications Equipment,2006,792,$244.48,false,false,true,false,true,false,$2.33,364,4,Seldom,3.8,true
962,true,Liberty Media Corporation,Broadcasting,2008,896,$21.88,false,true,true,false,false,false,$7.27,299,5,Often,1.2,false
963,true,"Jason Industries, Inc.",Miscellaneous manufacturing industries,1967,506,$127.18,true,true,true,true,false,false,$8.09,236,4,Never,1.2,true
964,true,"Commvault Systems, Inc.",Computer Software: Prepackaged Software,2004,601,$249.31,false,false,false,true,true,false,$5.23,206,8,Once,4.6,false
965,true,Southwestern Energy Company,Oil & Gas Production,2001,470,$457.35,false,true,true,true,false,false,$0.60,225,9,Never,2.3,false
966,true,Valley National Bancorp,n/a,1997,118,$90.92,true,true,false,true,false,true,$5.02,208,5,Yearly,3.9,false
967,true,"WPX Energy, Inc.",Oil & Gas Production,2008,321,$8.16,true,true,true,true,false,false,$8.73,153,7,Yearly,3.2,true
968,true,"Blackrock MuniYield New York Quality Fund, Inc.",n/a,1997,3,$297.09,true,true,true,true,true,false,$8.55,79,9,Seldom,0.8,false
969,false,"Blueknight Energy Partners L.P., L.L.C.",Natural Gas Distribution,2005,983,$28.56,true,true,true,true,false,false,$0.47,232,10,Once,5.0,false
970,false,PowerShares DWA Tactical Sector Rotation Portfolio,n/a,2010,465,$244.81,true,false,false,true,true,false,$0.30,284,10,Daily,4.9,true
971,false,"Points International, Ltd.",Business Services,2009,501,$88.60,true,false,false,false,true,false,$2.74,163,2,Often,3.4,false
972,false,Marathon Oil Corporation,Oil & Gas Production,2007,719,$407.08,true,true,true,false,false,false,$2.56,186,7,Seldom,1.9,true
973,false,"Portola Pharmaceuticals, Inc.",Major Pharmaceuticals,2003,376,$70.88,false,false,true,false,true,false,$7.56,32,3,Once,0.2,true
974,true,"Rexford Industrial Realty, Inc.",n/a,2009,853,$481.61,true,true,false,true,true,false,$5.43,313,8,Daily,1.4,true
975,false,"FlexShopper, Inc.",Diversified Commercial Services,1997,230,$209.95,true,false,true,true,true,true,$7.20,264,1,Daily,2.3,false
976,true,VictoryShares US Small Cap Volatility Wtd ETF,n/a,2003,637,$476.66,true,true,false,false,true,true,$0.71,85,2,Once,2.8,false
977,false,ZIOPHARM Oncology Inc,Major Pharmaceuticals,2005,946,$59.15,false,false,false,false,true,false,$0.89,69,1,Yearly,2.1,true
978,false,First Trust Switzerland AlphaDEX Fund,n/a,2008,773,$223.40,false,false,true,true,true,true,$7.41,236,1,Never,1.8,false
979,true,Blackrock MuniHoldings Investment Quality Fund,n/a,1999,587,$122.16,true,true,true,true,false,true,$0.54,257,7,Weekly,1.5,true
980,true,"NII Holdings, Inc.",Telecommunications Equipment,1992,938,$289.21,false,true,true,false,true,true,$3.22,12,10,Once,2.9,true
981,true,Whirlpool Corporation,Consumer Electronics/Appliances,2003,209,$67.19,false,true,false,true,false,false,$5.19,30,10,Yearly,1.9,true
982,false,"PC-Tel, Inc.",Radio And Television Broadcasting And Communications Equipment,2012,54,$219.58,false,true,false,true,false,true,$4.12,310,12,Never,4.5,true
983,true,"PDL BioPharma, Inc.",Biotechnology: Biological Products (No Diagnostic Substances),1989,834,$148.31,true,false,true,false,true,false,$9.00,324,12,Often,4.2,false
984,true,Immuron Limited,Major Pharmaceuticals,1991,577,$194.41,false,false,false,true,true,true,$6.82,118,7,Weekly,2.8,false
985,true,"Sky Solar Holdings, Ltd.",Electric Utilities: Central,1968,926,$36.84,true,false,true,false,false,true,$9.70,167,8,Monthly,0.2,false
986,false,"Baidu, Inc.","Computer Software: Programming, Data Processing",2002,691,$269.20,false,true,true,false,true,false,$5.66,334,8,Daily,3.7,true
987,true,First Trust/Aberdeen Emerging Opportunity Fund,n/a,2002,230,$266.95,false,true,false,false,false,true,$8.49,171,12,Weekly,1.5,false
988,false,Wells Fargo & Company,n/a,1999,522,$308.10,true,false,false,false,true,true,$2.45,201,6,Weekly,3.7,false
989,false,"Tallgrass Energy Partners, LP",Natural Gas Distribution,2008,966,$68.90,false,true,true,false,true,true,$3.75,228,9,Monthly,0.9,false
990,true,Itau Unibanco Banco Holding SA,Major Banks,2007,45,$347.68,true,false,true,true,false,true,$4.62,155,12,Weekly,2.3,true
991,true,Morgan Stanley,n/a,2003,819,$498.57,false,false,true,true,true,false,$0.00,174,2,Often,2.6,true
992,false,"Henry Schein, Inc.",Medical Specialities,2011,454,$497.87,true,true,false,true,true,true,$9.41,194,5,Yearly,1.1,false
993,true,"The Hain Celestial Group, Inc.",Packaged Foods,2003,887,$62.10,true,true,false,true,false,true,$8.69,285,8,Seldom,1.2,false
994,false,Capital One Financial Corporation,n/a,1967,527,$204.45,true,true,true,true,false,false,$8.89,223,10,Often,4.8,true
995,true,Primo Water Corporation,Food Distributors,1994,219,$314.80,false,true,true,true,false,false,$2.54,143,5,Often,1.9,true
996,false,Exact Sciences Corporation,Biotechnology: Commercial Physical & Biological Resarch,1995,69,$354.61,false,false,false,false,true,false,$8.62,10,4,Once,2.2,false
997,true,BioShares Biotechnology Clinical Trials Fund,n/a,1993,29,$387.79,false,true,true,true,false,false,$8.59,291,7,Daily,3.1,false
998,false,"Gabelli Equity Trust, Inc. (The)",n/a,2007,561,$377.82,false,true,false,true,true,true,$6.83,288,9,Weekly,2.7,false
999,false,Compass Diversified Holdings,Home Furnishings,1997,335,$144.27,true,false,false,false,false,false,$3.68,177,4,Monthly,4.0,false
1000,true,"CF Industries Holdings, Inc.",Agricultural Chemicals,1999,113,$143.52,false,false,true,true,false,false,$1.07,55,12,Weekly,0.9,true
